Brand,Condition,Fuel,KMs Driven,Model,Price,Registered City,Transaction Type,Year
1,0,2,69818,Mehran0VX,300000,1,1,2005
1,0,1,82500,Liana,6850000,1,1,2011
2,0,1,45321,Surf,18500000,1,1,2001
3,0,1,140000,Civic0VTi,330000,1,1,1995
1,1,1,75236,Other,5000000,1,1,2011
1,0,1,46000,Cultus0VXL,8500000,1,1,2010
1,0,2,75236,Khyber,3850000,1,1,1994
2,0,1,87000,Corolla0Assista,14700000,1,1,2006
2,0,1,150000,Corolla0XLI,1100000,1,1,2009
1,0,1,65456,Alto,4500000,1,1,2007
1,0,1,10000,Wagon0R,8500000,1,2,2017
6,0,3,132000,Pajero,2200000,1,1,2000
1,0,2,75236,Alto,3850000,1,1,2006
1,0,1,120000,Alto,452000,1,1,2008
1,1,4,65000,Cultus0VXR,55000000,1,1,2006
3,0,2,68000,City0IVTEC,4850000,1,1,1998
1,0,2,45321,Khyber,210000,1,1,1995
2,0,2,83000,Corolla0GLI,12500000,1,1,2011
1,0,1,51000,Alto,10750000,1,1,2014
2,0,1,108000,Vitz,1215000,1,1,2011
1,0,2,90000,Cultus0VXR,5850000,1,1,2008
1,0,1,75236,Mehran0VX,245000,1,1,2001
3,0,1,45300,Civic0VTi0Oriel0Prosmatec,18500000,1,1,2013
4,1,1,3168,Mira,13700000,1,1,2016
3,0,2,210000,City0IDSI,7850000,1,1,2004
1,0,2,45321,Bolan,2850000,1,1,1987
2,1,1,15000,Corolla0GLI,2300000,1,1,2018
2,0,1,150000,Corolla0Axio,1599000,1,1,2007
16,0,2,45321,Other,1500000,1,1,1997
2,0,3,150000,Land0Cruiser,12500000,1,1,1989
1,0,1,123456,Every0Wagon,8850000,1,1,2012
1,0,1,64000,Cultus0VXR,825000,1,1,2012
16,0,2,45321,Other,1500000,1,1,1996
1,1,2,45645,Alto,1500000,1,1,2018
3,0,1,116000,City0Aspire,635000,1,1,2002
16,0,2,75236,Other,1500000,1,1,1993
3,0,2,133000,Civic0EXi,75000000,1,1,2004
2,0,1,64174,Corolla0GLI,1665000,1,1,2014
3,0,1,82000,City0IVTEC,12850000,1,1,2011
4,0,1,200000,Charade,200000,1,1,1986
10,0,1,120000,March,830000,1,1,2007
3,0,2,200000,City0IDSI,400000,1,1,1998
1,0,1,87000,Every,55000000,1,1,2005
2,0,1,130000,Premio,12500000,1,1,2003
1,0,2,150000,Alto,440000,1,1,2006
1,0,2,55000,Cultus0VXR,735000,1,1,2012
8,0,1,84500,Santro,4700000,1,1,2004
6,0,1,112000,Mirage,1100000,1,1,2012
8,0,2,65000,Santro,75000000,1,1,2014
4,0,1,45321,Hijet,7750000,1,1,2016
1,0,2,45321,FX,55000000,1,1,1987
3,0,1,62548,Civic0Prosmetic,11850000,1,1,2009
1,1,2,90000,Cultus0VXR,8500000,1,1,2007
1,0,1,25000,Mehran0VXR,330000,1,1,2007
4,1,1,45321,Mira,11500000,1,1,2014
1,0,1,65000,Cultus0VXR,720000,1,1,2010
4,0,2,85000,Cuore,5850000,1,1,2009
1,0,1,65000,Cultus0VXR,720000,1,1,2010
2,0,1,75236,Passo,925000,1,1,2008
4,0,2,75236,Charade,225000,1,1,1984
2,1,1,66000,Corolla0GLI,12500000,1,1,2012
4,0,1,90000,Cuore,4850000,1,1,2005
2,0,1,130000,Corolla0Fielder,16850000,3,1,2007
1,0,2,80000,Cultus0VXR,6850000,1,1,2008
6,0,3,222380,Pajero,13500000,1,1,1993
2,0,1,75236,Passo,710000,1,1,2005
1,0,2,123456,Bolan,240000,1,1,1981
1,0,1,54800,Cultus0VXR,810000,1,1,2012
2,0,1,45321,Corrolla0Altis,1000000,1,1,2007
2,1,1,48000,Corolla0XLI,16700000,1,1,2015
1,0,2,79000,Mehran0VX,340000,1,1,2010
1,0,2,64000,Mehran0VXR,330000,1,1,2006
3,1,1,75236,Life,640000,1,1,2005
2,0,1,48000,Corrolla0Altis,20750000,1,1,2015
1,0,4,45321,Margalla,2850000,1,1,1993
1,0,2,60000,Mehran0VX,325000,1,1,2005
1,0,1,34000,Mehran0VXR,615000,1,1,2015
1,0,2,86000,Mehran0VX,530000,1,1,2014
1,0,1,45321,Cultus0VXR,55000000,1,1,2006
1,0,1,45321,Bolan,3850000,1,1,1999
3,1,1,22000,Civic0VTi0Oriel0Prosmatec,22750000,1,1,2016
2,1,1,34537,Corrolla0Altis,2979000,1,1,2018
1,1,2,73000,Cultus0VXR,7000000,1,1,2011
6,0,3,228099,Pajero,13500000,1,1,1993
3,0,1,75236,Civic0EXi,625000,1,1,2002
3,1,1,57000,City0IVTEC,1220000,1,1,2011
1,0,1,30000,Cultus0VX,1000000,1,1,2013
10,0,4,45321,Sunny,1700000,1,1,1984
1,0,1,200000,Kei,6750000,1,1,2006
2,0,1,45000,Corolla0XLI,12850000,1,1,2010
4,0,1,105000,Hijet,8500000,1,1,2013
3,0,2,10100,Civic0Prosmetic,145000,1,1,1984
3,0,1,32000,Freed,18500000,1,1,2012
4,0,1,85000,Hijet,7850000,1,1,2012
3,0,1,108000,Civic0Prosmetic,18500000,1,1,2012
4,0,4,13345,Charade,168000,1,1,1987
1,0,2,45321,Mehran0VX,1500000,1,1,1992
1,0,2,35053,Margalla,238000,1,1,1993
1,0,1,45321,Alto,75000000,1,1,2006
2,0,3,250000,Hilux,14500000,1,1,2002
1,1,2,200000,Cultus0VXR,440000,1,1,2004
1,0,2,75236,Cultus0VXR,4850000,1,1,2005
1,0,2,200000,Mehran0VXR,1700000,1,1,1993
3,0,1,75236,Civic0EXi,55000000,1,1,2000
3,0,1,65000,Civic0VTi0Oriel0Prosmatec,13700000,1,1,2010
4,0,2,45321,Charade,120000,1,1,1983
1,0,2,80000,Mehran0VX,4700000,1,1,2010
1,0,2,99934,Alto,305000,1,1,2003
10,1,1,63000,Otti,8500000,1,1,2012
1,0,1,54000,Swift,1125000,1,1,2013
1,0,2,80000,Alto,410000,1,1,2005
1,0,2,88000,Alto,420000,1,1,2006
6,0,1,55000,Mirage,10850000,1,1,2014
6,0,2,15035,Lancer,125000,1,1,1985
4,1,1,53000,Mira,10750000,1,1,2015
1,0,2,7499,Alto,415000,1,1,2004
4,0,1,70000,Cuore,4850000,1,1,2008
1,0,1,94000,Wagon0R,6700000,1,1,2005
3,0,1,38000,Civic0VTi0Oriel0Prosmatec,18850000,1,1,2013
4,0,2,68000,Cuore,8500000,1,1,2012
1,0,1,25000,Bolan,5850000,1,1,1990
2,1,1,1740000,Corolla0XE,925000,1,1,2004
2,0,4,82000,Prius,17000000,1,1,2011
4,1,1,41000,Hijet,805000,1,1,2018
2,0,2,48000,Corolla0XLI,930000,1,1,2007
3,0,1,12000,Other,440000,1,1,1997
1,0,1,86000,Cultus0VXR,7850000,1,1,2013
1,0,2,45321,Khyber,2500000,1,1,1996
1,0,1,58000,Wagon0R,85000000,1,1,2014
2,0,2,75236,Corolla0XE,835000,1,1,2005
4,0,2,10000,Charade,240000,1,1,1988
1,0,1,92450,Cultus0VXL,8500000,1,1,2008
1,0,2,10000,Margalla,2850000,1,1,1993
2,0,1,171000,Vitz,8500000,1,1,2007
3,0,1,110000,Acty,8500000,1,1,2012
2,0,1,35500,Corolla0GLI,17700000,1,1,2016
1,1,2,46563,Alto,4500000,1,1,2008
2,0,2,75236,Other,130000,1,1,1974
1,1,2,12345,Alto,3500000,1,1,2004
1,0,2,75236,Bolan,4700000,1,1,2007
3,0,2,19000,City0IDSI,75000000,1,1,2005
1,0,1,93000,Other,1420000,5,1,2007
1,0,2,20000,Mehran0VX,305000,1,1,2006
4,1,2,40000,Hijet,8500000,1,1,2012
2,0,1,45321,Corolla0XLI,725000,1,1,2007
4,0,1,92000,Mira,615000,1,1,2012
4,0,1,45321,Charade,1500000,1,1,1984
3,1,1,34538,Other,5850000,1,1,2002
2,0,1,45321,Other,910000,1,1,2005
10,1,1,70000,Dayz,10500000,1,1,2014
1,0,2,160000,Alto,3500000,1,1,2006
1,0,4,45321,Cultus0VXR,4850000,1,1,2006
6,0,2,75236,Lancer,2500000,1,1,1992
2,0,1,123456,Corolla0XLI,820000,1,1,2006
6,0,2,75236,Lancer,3750000,1,1,1994
2,0,1,25000,Corolla0GLI,2020000,1,1,2016
10,1,1,14700,Dayz0Highway0Star,1310000,1,1,2015
1,0,1,140000,Swift,10500000,1,1,2008
4,1,1,45321,Mira,11500000,1,1,2017
2,0,1,40500,Corolla0GLI,17850000,1,1,2015
1,0,2,5656565,Khyber,120000,1,1,1989
1,1,1,40000,Alto0Lapin,85000000,1,1,2016
2,0,1,41000,Corolla0GLI,17750000,1,1,2015
1,0,1,45321,Khyber,130000,1,1,1990
4,1,2,45321,Charade,1850000,1,1,1984
3,1,1,106982,Civic0VTi,1120000,1,1,2010
1,0,2,95000,Cultus0VXR,5850000,1,1,2008
1,0,1,75236,Hustler,5000000,1,2,2014
1,1,1,51000,Cultus0VXR,85000000,1,1,2013
3,0,1,100720,Civic0Prosmetic,825000,1,1,2006
2,0,1,11500,Corrolla0Altis,2565000,1,1,2017
2,0,1,19000,Corolla0GLI,2287650,1,1,2018
3,1,1,45321,Civic0EXi,445000,1,1,1998
1,0,2,75236,Khyber,125000,1,1,1991
8,0,1,75236,Santro,320000,1,1,2002
2,0,2,45632,Other,225000,1,1,1973
1,0,1,75236,Bolan,5000000,1,1,2007
1,0,2,75236,Mehran0VX,215000,1,1,1995
3,0,1,123456,City0IDSI,530000,1,1,2001
2,0,1,54000,Passo,935000,1,1,2008
3,0,2,75236,Civic0EXi,1700000,1,1,1987
1,0,2,86500,Alto,4750000,1,1,2008
2,0,4,75236,Other,6500000,1,1,1998
1,0,1,245000,Mehran0VX,120000,1,1,1990
3,0,1,150000,Civic0VTi,8750000,1,1,2006
1,0,2,75000,Cultus0VXR,815000,1,1,2011
3,0,2,170000,Civic0EXi,45500000,1,1,2000
1,0,1,80000,Every,9850000,1,1,2017
2,0,3,94000,Hilux,21850000,1,1,2011
1,0,2,50000,Margalla,2700000,1,1,1995
3,0,4,62000,Freed,185000000,1,1,2012
16,0,2,45321,Other,140000,1,1,1987
1,0,2,90000,Liana,4850000,1,1,2006
1,0,2,1865000,Bolan,2850000,1,1,1984
4,0,2,300000,Charade,2750000,1,1,1986
3,0,1,41000,City0IVTEC,15850000,1,1,2015
3,0,1,6000,City0Aspire,2228650,1,1,2018
3,0,1,8000,BR-V,2325000,1,1,2017
8,0,1,45321,Santro,445000,1,1,2004
2,0,1,93000,Passo,820000,1,1,2007
1,0,2,105000,Mehran0VX,25500000,1,1,2000
1,0,1,45321,Khyber,210000,1,1,1992
3,1,1,36000,Civic0VTi0Oriel,26500000,1,1,2016
2,1,1,65000,Corolla0GLI,7850000,1,1,1999
1,1,1,72000,Mehran0VX,4500000,1,1,2011
1,0,2,12345,Mehran0VXR,25500000,1,1,1999
1,0,4,75236,Cultus0VXR,4700000,1,1,2003
1,1,1,8855,Other,7850000,1,1,2017
1,0,2,45321,Khyber,230000,1,1,1994
3,0,1,59000,Civic0VTi0Oriel0Prosmatec,17850000,2,1,2012
1,0,2,200000,Mehran0VX,110000,1,1,1991
2,0,1,75236,Other,6500000,1,1,1988
2,0,1,105000,Vitz,10850000,1,1,2010
1,0,2,98000,Cultus0VXL,4700000,1,1,2005
1,0,1,61000,Mehran0VXR,4700000,1,1,2013
1,0,2,72000,Cultus0VXR,415000,1,1,2003
3,0,1,45321,City0IDSI,4850000,1,1,2001
1,0,1,80000,Other,10500000,1,1,2014
1,0,2,97200,Cultus0VXR,5850000,1,1,2008
6,0,1,177777,Lancer,3850000,1,1,1994
1,0,2,10000,Cultus0VXR,5000000,1,1,2007
1,0,2,34538,Baleno,4750000,1,1,2004
1,0,1,75236,Cultus0VXR,5000000,1,1,2006
1,0,2,131000,Margalla,2850000,1,1,1995
10,1,1,20000,Roox,11500000,1,1,2015
1,0,1,62000,Alto,615000,1,1,2010
4,0,1,93000,Mira,75000000,1,1,2007
1,0,1,45321,Alto,410000,1,1,2006
1,0,1,26900,Cultus0VXR,8500000,1,1,2013
1,0,2,75236,Khyber,2500000,1,1,1991
6,0,3,45321,Pajero,6850000,1,1,1994
3,0,1,161200,City0Aspire,11500000,1,1,2009
3,0,1,82000,City0IVTEC,12850000,1,1,2013
1,0,1,45321,Carry,145000,1,1,1982
1,0,2,45321,Cultus0VXR,8500000,1,1,2006
2,0,4,88888,Prius,999999,1,1,2012
4,0,1,40000,Mira,1000000,1,1,2013
1,0,2,200000,Cultus0VXR,5000000,1,1,2006
1,0,2,574667,Khyber,1850000,1,1,1991
2,0,1,130000,Belta,8850000,1,1,2006
4,0,1,43000,Mira,9850000,1,1,2013
2,0,1,96000,Vitz,10500000,1,1,2012
6,0,2,454563,Lancer,1750000,1,1,1990
1,0,1,45321,FX,115000,1,1,1986
2,0,1,130000,Belta,8850000,1,1,2006
4,0,1,43000,Mira,9850000,1,1,2013
2,0,1,96000,Vitz,10500000,1,1,2012
6,0,2,454563,Lancer,1750000,1,1,1990
1,0,1,45321,FX,115000,1,1,1986
10,0,2,252525,Sunny,235000,1,1,1997
1,0,1,71500,Every0Wagon,10850000,1,1,2013
2,1,1,92580,Corolla0XLI,8500000,1,1,2004
1,0,1,6000,Bolan,2850000,1,1,1988
1,0,2,45321,Liana,540000,1,1,2006
2,0,4,73000,Aqua,18500000,1,1,2016
1,0,1,35000,Spacia,1100000,1,1,2013
3,0,1,95000,Civic0Prosmetic,1265000,1,1,2007
3,0,1,140000,Civic0VTi,1000000,1,1,2006
1,0,2,37500,Alto,3750000,1,1,2006
1,0,2,45321,Cultus0VXR,610000,1,1,2007
5,0,2,125000,Sportage,7000000,1,1,2002
1,0,2,33333,Other,2500000,1,1,1993
1,0,1,89000,Cervo,6850000,1,1,2008
1,0,2,8000,Margalla,330000,1,1,1996
11,0,1,12800,X-PV,4500000,1,2,2017
1,0,2,10000,Bolan,335000,1,1,1999
2,0,1,96000,Passo,1000000,1,1,2010
1,0,1,99999,Mehran0VX,230000,1,1,1998
2,0,1,185000,IST,85000000,1,1,2006
2,0,1,40000,Corrolla0Altis,19750000,1,1,2015
1,1,1,6000,Bolan,765000,1,1,2016
2,0,2,127000,Corolla0GLI,1325000,1,1,2012
2,0,2,75236,Corolla0GLI,7000000,1,1,2001
1,0,1,45321,Khyber,1500000,1,1,1992
1,0,1,860000,Mehran0VX,530000,1,1,2014
4,0,2,155000,Cuore,440000,1,1,2005
1,0,2,18889,Mehran0VXR,220000,1,1,2006
1,0,1,46500,Alto,9850000,1,1,2016
1,0,1,45321,Kei,2500000,1,2,2009
2,0,1,45321,Corolla0XE,835000,1,1,2003
2,0,1,65000,Corolla0GLI,13750000,1,1,2012
6,0,1,16000,Minica,567000,1,1,2007
2,0,1,140000,Premio,14850000,1,1,2007
6,0,1,54000,Lancer,12850000,1,1,2007
2,0,3,45321,Hilux,28500000,1,1,2007
1,0,2,49849,Mehran0VX,330000,1,1,2003
4,0,1,127000,Mira,8500000,1,1,2012
1,0,4,25800,Mehran0VX,1500000,1,1,1990
1,0,1,10000,Cultus0VXR,8500000,1,1,2010
2,0,1,180,Other,8750000,1,1,2003
4,0,2,89523,Cuore,435000,1,1,2004
3,0,1,104000,Civic0VTi0Oriel0Prosmatec,13500000,1,1,2010
1,0,1,76200,Cultus0VXR,5750000,1,1,2008
1,1,2,85000,Baleno,4850000,1,1,2005
3,0,1,85000,Civic0VTi0Oriel0Prosmatec,9850000,1,1,2007
2,0,1,56000,Corolla0GLI,17750000,1,1,2015
1,0,2,45321,Alto,610000,1,1,2011
1,0,1,25800,Mehran0VX,1500000,1,1,1990
3,0,2,12345,Civic0Prosmetic,4850000,1,1,1997
1,0,2,75236,Khyber,2850000,1,1,1994
2,0,1,72000,Premio,17850000,3,1,2006
4,0,4,25365,Charade,2750000,1,1,1994
1,1,2,45321,Mehran0VXR,4750000,1,1,2012
3,0,1,78000,Civic0VTi0Oriel0Prosmatec,1945000,1,1,2014
2,1,1,15000,Corolla0GLI,19850000,1,1,2017
3,0,4,58000,Vezel,26850000,1,1,2013
3,0,1,85000,Civic0VTi0Oriel0Prosmatec,1000000,1,1,2007
1,0,1,88000,Alto,4850000,1,1,2010
1,0,1,78608,Margalla,389999,1,1,1996
4,0,1,13300,Esse,715000,1,1,2007
2,1,1,19500,Vitz,1635000,1,1,2017
4,0,2,59000,Charade,215000,1,1,1985
3,1,1,680000,Civic0Prosmetic,175000000,2,1,2013
3,0,1,33000,N0Wgn,1300000,1,1,2015
1,0,1,85000,Cultus0VXR,6500000,1,1,2010
1,0,1,55000,Cultus0VX,200000,1,2,2008
6,1,4,61000,I,7850000,1,1,2016
1,1,2,123456,Bolan,3850000,1,1,1997
2,0,1,45321,Corrolla0Altis,275000000,1,1,2017
1,0,2,75236,Mehran0VX,210000,1,1,1990
2,0,1,75236,Passo,7850000,1,1,2007
4,0,1,49000,Boon,10850000,1,1,2016
1,0,1,99000,Bolan,430000,1,1,2005
4,0,1,75000,Mira,85000000,1,1,2010
4,0,2,95000,Cuore,520000,1,1,2004
1,1,2,75236,Alto,3850000,1,1,2003
1,1,1,37778,Mehran0VXR,510000,1,1,2013
2,0,1,17000,Corrolla0Altis,22500000,1,1,2017
2,1,1,60000,Prado,65000000,1,1,2010
1,0,1,51000,Mehran0VX,400000,1,1,2011
2,0,1,29000,Corrolla0Altis,20850000,1,1,2016
2,1,1,80000,Surf,2400000,1,1,2000
4,0,1,95000,Cuore,4500000,1,1,2007
3,0,1,66000,Civic0Prosmetic,14750000,1,1,2008
1,0,1,75236,FX,120000,1,1,1988
1,0,2,45321,Mehran0VX,165000,1,1,1991
1,0,2,45321,Khyber,2850000,1,1,1997
1,0,2,890000,Bolan,6500000,1,1,2014
1,0,2,45321,Cultus0VXR,520000,1,1,2006
2,1,1,45321,Corona,425200,1,2,2018
10,0,1,45321,Dayz,300000,1,2,2017
1,0,2,72000,Cultus0VXR,5000000,1,1,2008
1,0,2,125466,Alto,345000,1,1,2001
4,0,2,811631,Charade,1500000,1,1,1984
2,1,1,45321,Corolla0GLI,2340000,1,1,2018
1,1,2,58000,Alto,5700000,1,1,2010
2,0,1,45321,Other,2750000,1,1,1976
4,0,1,76000,Hijet,6850000,1,1,2010
1,0,1,45321,Khyber,430000,1,1,1995
1,0,1,11000,Alto0Lapin,11500000,1,1,2015
1,0,1,15000,Liana,200000,1,2,2008
1,0,2,25000,Cultus0VXL,225000,1,2,2015
1,0,1,45321,Alto,4850000,1,1,2008
3,0,2,95000,Accord,1120000,1,1,2007
1,0,1,49000,Margalla,200000,1,2,2001
1,0,2,72680,Alto,540000,1,1,2011
3,0,1,45321,City0Aspire,3850000,1,2,2004
1,0,2,55000,Cultus0VXR,8500000,1,1,2012
3,0,1,25000,N0Box,11500000,1,1,2014
1,0,2,10000,Other,2500000,1,1,1982
4,0,1,18895,Esse,2850000,1,2,2007
1,0,1,25000,Mehran0VXR,200000,1,2,2015
2,0,1,12345,Passo,8850000,1,1,2007
1,0,1,45321,Alto,55000000,1,1,2012
2,1,1,90000,Corrolla0Altis,1325000,1,1,2010
1,0,1,68174,Every0Wagon,15000000,1,1,2013
2,0,2,750000,Other,210000,1,1,1990
1,0,1,36000,Wagon0R0Stingray,1245000,1,1,2014
4,0,2,2800,Atrai0Wagon,210000,1,1,1994
1,0,3,800000,Margalla,340000,1,1,1993
2,0,1,175000,Vitz,8500000,1,1,2006
3,0,1,75236,Civic0VTi0Oriel,1300000,1,1,2010
1,1,1,4300,Wagon0R,1215000,1,1,2018
4,0,1,77000,Atrai0Wagon,12700000,1,1,2013
4,1,1,120000,Mira,1520000,1,1,2017
1,0,1,16500,Every,12700000,1,1,2014
1,1,1,78000,Cultus0VXR,8500000,1,1,2013
3,0,1,15000,Accord,300000,1,2,2005
1,0,1,45321,Khyber,1500000,1,1,1992
16,1,1,454563,Other,200000,1,2,2018
7,0,1,124000,X50Series,25000000,1,1,2003
2,0,1,98000,Vitz,85000000,1,1,2006
4,1,2,45321,Cuore,520000,1,1,2005
1,0,1,13360,Hustler,1220000,1,1,2015
4,0,1,50222,Mira,1030000,1,1,2013
1,1,1,454563,Bolan,200000,1,2,2018
1,0,2,75236,Mehran0VXR,1700000,1,1,1992
1,1,2,75236,Cultus0VXR,530000,1,1,2007
3,0,1,105000,Civic0Prosmetic,8500000,1,1,2006
3,0,1,45321,Other,11500000,1,1,2007
1,0,1,47000,Every,12700000,1,1,2013
1,0,2,80000,Mehran0VX,140000,1,1,1991
1,0,1,36000,Cultus0VXR,6850000,1,1,2008
2,0,1,76000,Corolla0XLI,1300000,1,1,2013
16,1,1,45321,Other,200000,1,2,2018
3,0,1,45321,City0IDSI,535000,1,1,2002
2,0,1,23500,Corrolla0Altis,24850000,1,1,2017
2,1,1,150000,Vitz,830000,1,1,2003
3,0,1,196356,Civic0EXi,930000,1,1,2005
3,0,1,152300,City0IDSI,85000000,1,1,2006
3,0,1,157000,Civic0Prosmetic,730000,1,1,2005
2,0,1,123456,Corolla0GLI,400000,1,1,1998
1,1,2,10000,Bolan,3500000,1,1,1987
2,0,2,150000,86,335000,1,1,1992
2,0,2,10000,Corolla0XE,8500000,1,1,1999
4,0,2,185000,Cuore,445000,1,1,2007
2,1,1,45321,Aqua,3850000,1,2,2017
10,0,1,44000,Dayz0Highway0Star,1100000,1,1,2014
2,1,1,67000,Corolla0XLI,12850000,1,1,2013
1,0,2,75236,Alto,430000,1,1,2005
10,0,2,180754,Sunny,245000,1,1,1987
2,0,1,130000,Duet,5850000,1,1,2004
1,0,2,58000,Cultus0VXR,7850000,1,1,2012
2,0,1,45321,Vitz,810000,1,1,2005
1,0,2,67000,Cultus0VXR,6850000,1,1,2011
1,1,1,45321,Wagon0R,1210000,1,1,2017
12,0,1,120000,2000D,4500000,1,1,1983
1,0,1,160000,Alto,420000,1,1,2006
1,0,2,45645,Mehran0VX,1850000,1,1,1992
1,0,2,45321,Mehran0VX,2750000,1,1,1997
2,0,1,10000,Corolla0GLI,4500000,1,1,2017
1,0,1,15060,Bolan,6850000,1,1,2017
3,0,1,91000,City0IVTEC,1265000,1,1,2010
1,0,2,45321,Khyber,1850000,1,1,1991
1,0,1,50000,Mehran0VX,225000,1,1,1997
1,0,2,89000,Cultus0VXR,715000,1,1,2011
1,0,2,90127,Cultus0VXL,749000,1,1,2008
8,0,1,91436,Santro,520000,1,1,2004
3,0,2,250000,Civic0VTi,4500000,1,1,1996
2,1,1,44600,Vitz,15700000,1,1,2014
6,1,1,75236,Minicab0Bravo,1000000,1,1,2013
1,0,2,25000,Bolan,4500000,1,1,2006
3,0,1,218000,Civic0Prosmetic,7850000,1,1,2003
6,0,2,45321,Galant,2500000,1,1,1994
8,1,2,86000,Santro,435000,1,1,2004
3,0,1,38900,City0IVTEC,1815000,1,1,2016
2,0,1,77000,Corolla0XLI,17000000,1,1,2016
1,0,1,10100,Alto,400000,1,1,2004
4,0,2,45321,Charade,135000,1,1,1984
2,1,1,38000,Corolla0XLI,17850000,1,1,2017
1,1,2,139252,Alto,410000,1,1,2005
3,0,4,56000,Vezel,255000000,1,1,2014
3,0,1,45321,Civic0VTi,7850000,1,1,2005
1,0,1,23800,Mehran0VXR,715000,1,1,2017
2,0,1,88000,Passo,75000000,1,1,2006
1,0,2,122800,Cultus0VXR,6700000,1,1,2011
2,0,3,45321,Corona,110000,1,1,1974
3,0,2,45321,Other,55500000,1,1,2000
4,0,1,18000,Cuore,520000,1,1,2006
1,0,2,95000,Alto,3850000,1,1,2004
1,0,1,99686,Mehran0VXR,415000,1,1,2012
2,0,1,34000,Fj0Cruiser,15000000,1,2,2012
2,0,1,67500,Vitz,1145000,1,1,2008
2,0,1,45321,Corolla0GLI,2500000,1,2,2010
1,0,2,40000,Wagon0R,2500000,1,1,2013
2,1,1,67000,Belta,1100000,1,1,2013
1,0,1,54200,Wagon0R,820000,1,1,2014
2,0,1,30000,Other,865000,1,1,2005
2,0,2,13000,Starlet,750000,1,1,1978
3,0,1,124000,Civic0VTi0Oriel0Prosmatec,11500000,1,1,2010
1,0,2,132000,Mehran0VX,3850000,1,1,2010
2,0,1,105000,Corolla0XLI,1225000,1,1,2009
2,1,1,75236,Vitz,18500000,1,1,2011
3,0,1,44000,City0Aspire,1000000,1,1,2003
1,1,1,75236,Bolan,220000,1,2,2018
2,0,1,70000,Corolla0GLI,15000000,1,1,2014
1,0,1,62152,Mehran0VX,5000000,1,1,2014
2,0,2,90000,Corolla0XLI,9850000,1,1,2009
1,0,2,139430,Alto,400000,1,1,2005
3,0,1,80200,City0IDSI,825000,1,1,2006
1,0,2,123456,Cultus0VXR,3850000,1,1,2002
1,0,1,44000,Alto,10850000,1,1,2014
10,0,2,45321,Sunny,700000,1,1,1984
1,0,1,56000,Cultus0VXR,4850000,1,1,2003
1,0,1,74000,Alto,3850000,1,1,2005
1,0,4,79000,Cultus0VXL,8750000,1,1,2014
1,0,2,45321,Khyber,100000,1,1,1989
2,1,1,45321,Corrolla0Altis,8500000,1,2,2018
10,0,3,78000,Patrol,9750000,2,1,1992
1,0,1,35600,Hustler,1115000,1,1,2015
4,0,2,15000,Other,1850000,1,1,1985
4,0,1,240000,Atrai0Wagon,7850000,1,1,2007
2,1,1,43000,Corolla0GLI,1830000,1,1,2016
10,1,1,454563,Moco,2850000,1,2,2017
3,1,1,38000,City0IVTEC,1740000,1,1,2016
4,1,1,60000,Mira,8500000,1,1,2012
3,0,1,78000,Civic0VTi,8500000,1,1,1998
2,0,1,24886,Pixis0Epoch,12500000,1,1,2015
1,0,1,65000,Wagon0R,9750000,1,1,2012
1,0,2,72000,Alto,3850000,1,1,2006
4,0,2,88000,Cuore,410000,1,1,2005
1,1,1,62000,Alto,10700000,1,1,2016
6,0,2,45321,Pajero0Mini,4500000,1,1,1998
2,0,1,50000,Corolla0XLI,1565000,1,1,2014
1,1,1,45321,Every,85000000,1,1,2013
2,0,1,137000,Belta,965000,1,1,2007
3,1,1,34537,Civic0VTi0Oriel,8500000,1,2,2018
1,0,2,180000,Mehran0VX,1700000,1,1,1991
2,1,2,52000,86,185000000,1,1,2016
10,0,1,42000,Roox,1100000,1,1,2014
3,0,1,84000,City0IVTEC,13850000,1,1,2014
4,0,1,45321,Cuore,200000,1,2,2006
1,1,2,115000,Mehran0VXR,331000,1,1,2004
3,0,1,84000,City0IVTEC,13850000,1,1,2014
4,0,1,45321,Cuore,200000,1,2,2006
1,1,2,115000,Mehran0VXR,331000,1,1,2004
1,0,1,20000,Cultus0VXR,200000,1,2,2012
4,0,1,180000,Charade,2850000,1,1,1988
1,0,1,75236,Mehran0VX,3750000,1,1,2007
2,1,1,45321,Premio,17000000,1,1,2007
2,0,1,68000,Corolla0GLI,1300000,1,1,2011
13,0,2,93000,Racer,165000,1,1,1993
4,0,1,58199,Cuore,515000,1,1,2004
10,0,1,101000,Juke,1565000,1,1,2010
1,0,1,35000,APV,4850000,1,2,2016
2,1,1,75236,Corolla0GLI,5000000,1,2,2018
3,0,1,34538,Civic0VTi0Oriel0Prosmatec,14500000,1,1,2010
4,0,4,20000,Mira,75000000,1,2,2015
2,0,1,20000,Corolla0GLI,3850000,1,2,2015
3,0,1,94000,City0Vario,7850000,1,1,2005
1,0,1,990000,Cultus0VXR,5850000,1,1,2007
1,1,1,46563,Mehran0VX,85000000,1,1,2018
2,0,1,76800,Vitz,1215000,1,1,2012
3,0,4,177412,Civic0EXi,5850000,1,1,2003
1,1,1,75236,Mehran0VXR,300000,1,2,2018
10,1,1,75236,Moco,2850000,1,2,2018
1,0,2,98000,Alto,200000,1,2,2010
5,0,2,45321,Pride,130000,1,1,1996
1,0,1,115000,Alto0Lapin,5850000,1,1,2007
2,0,1,119000,Corrolla0Altis,9850000,1,1,2007
1,0,1,45321,Cultus0VXL,710000,1,1,2009
